registration_id,student_id,section_id,term_id,school_id,program_id,course_code,section_number,registration_date,registration_status,credit_hours,grade_mode,student_type,residency_status,admit_school_id,admit_program_id,modality,capacity
REG000706,STU00076,SEC00368,2026SU,SCH02,PRG0201,0201-200,02,2026-04-10,Registered,3.0,Letter,Graduate,In State,SCH02,PRG0201,Online,33
REG000707,STU00076,SEC00295,2026WI,SCH02,PRG0201,0201-150,01,2025-12-28,Withdrawn,3.0,Letter,Graduate,In State,SCH02,PRG0201,Online,38
REG000708,STU00076,SEC00296,2026WI,SCH02,PRG0201,0201-200,02,2025-12-26,Registered,3.0,Audit,Graduate,In State,SCH02,PRG0201,Hybrid,34
REG000709,STU00077,SEC00225,2025FA,SCH02,PRG0202,0202-150,01,2025-08-08,Registered,3.0,Pass Fail,Graduate,International,SCH02,PRG0202,Hybrid,39
REG000710,STU00077,SEC00226,2025FA,SCH02,PRG0202,0202-200,02,2025-07-27,Registered,3.0,Pass Fail,Graduate,International,SCH02,PRG0202,In Person,31
REG000711,STU00077,SEC00153,2025SU,SCH02,PRG0202,0202-150,01,2025-04-21,Registered,3.0,Audit,Graduate,International,SCH02,PRG0202,Hybrid,29
REG000712,STU00077,SEC00154,2025SU,SCH02,PRG0202,0202-200,02,2025-05-03,Registered,3.0,Audit,Graduate,International,SCH02,PRG0202,Online,35
REG000713,STU00077,SEC00082,2025WI,SCH02,PRG0202,0202-200,02,2024-12-21,Registered,3.0,Letter,Graduate,International,SCH02,PRG0202,In Person,42
REG000714,STU00077,SEC00081,2025WI,SCH02,PRG0202,0202-150,01,2024-12-09,Registered,3.0,Audit,Graduate,International,SCH02,PRG0202,Hybrid,31
REG000715,STU00077,SEC00370,2026SU,SCH02,PRG0202,0202-200,02,2026-04-19,Registered,3.0,Letter,Graduate,International,SCH02,PRG0202,Hybrid,40
REG000716,STU00077,SEC00369,2026SU,SCH02,PRG0202,0202-150,01,2026-04-28,Registered,3.0,Pass Fail,Graduate,International,SCH02,PRG0202,Online,41
REG000717,STU00077,SEC00298,2026WI,SCH02,PRG0202,0202-200,02,2025-12-22,Registered,3.0,Letter,Graduate,International,SCH02,PRG0202,In Person,39
REG000718,STU00077,SEC00297,2026WI,SCH02,PRG0202,0202-150,01,2025-12-28,Registered,3.0,Letter,Graduate,International,SCH02,PRG0202,In Person,24
REG000719,STU00078,SEC00011,2024FA,SCH02,PRG0203,0203-150,01,2024-08-02,Registered,3.0,Audit,Continuing,Out of State,SCH02,PRG0203,Online,38
REG000720,STU00078,SEC00012,2024FA,SCH02,PRG0203,0203-200,02,2024-08-12,Registered,3.0,Pass Fail,Continuing,Out of State,SCH02,PRG0203,Hybrid,26
REG000721,STU00078,SEC00156,2025SU,SCH02,PRG0203,0203-200,02,2025-04-26,Registered,3.0,Audit,Continuing,Out of State,SCH02,PRG0203,Online,24
REG000722,STU00078,SEC00155,2025SU,SCH02,PRG0203,0203-150,01,2025-04-08,Registered,3.0,Audit,Continuing,Out of State,SCH02,PRG0203,Hybrid,27
REG000723,STU00078,SEC00083,2025WI,SCH02,PRG0203,0203-150,01,2025-01-04,Registered,3.0,Audit,Continuing,Out of State,SCH02,PRG0203,Online,41
REG000724,STU00078,SEC00084,2025WI,SCH02,PRG0203,0203-200,02,2024-12-29,Registered,3.0,Audit,Continuing,Out of State,SCH02,PRG0203,Online,28
REG000725,STU00079,SEC00229,2025FA,SCH03,PRG0301,0301-150,01,2025-07-24,Registered,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0301,Hybrid,42
REG000726,STU00079,SEC00230,2025FA,SCH03,PRG0301,0301-200,02,2025-08-16,Dropped,0.0,Pass Fail,Graduate,Out of State,SCH03,PRG0301,Hybrid,30
REG000727,STU00079,SEC00158,2025SU,SCH03,PRG0301,0301-200,02,2025-04-24,Registered,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0301,Hybrid,40
REG000728,STU00079,SEC00157,2025SU,SCH03,PRG0301,0301-150,01,2025-04-26,Registered,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0301,Hybrid,27
REG000729,STU00079,SEC00373,2026SU,SCH03,PRG0301,0301-150,01,2026-04-08,Registered,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0301,In Person,42
REG000730,STU00079,SEC00374,2026SU,SCH03,PRG0301,0301-200,02,2026-04-12,Registered,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0301,Hybrid,36
REG000731,STU00079,SEC00301,2026WI,SCH03,PRG0301,0301-150,01,2025-12-08,Registered,3.0,Letter,Graduate,Out of State,SCH03,PRG0301,In Person,36
REG000732,STU00079,SEC00302,2026WI,SCH03,PRG0301,0301-200,02,2025-12-13,Registered,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0301,In Person,33
REG000733,STU00080,SEC00015,2024FA,SCH03,PRG0302,0302-150,01,2024-08-11,Registered,3.0,Audit,Graduate,Out of State,SCH03,PRG0302,Hybrid,26
REG000734,STU00080,SEC00016,2024FA,SCH03,PRG0302,0302-200,02,2024-08-13,Registered,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0302,Hybrid,33
REG000735,STU00080,SEC00232,2025FA,SCH03,PRG0302,0302-200,02,2025-08-10,Registered,3.0,Audit,Graduate,Out of State,SCH03,PRG0302,Online,37
REG000736,STU00080,SEC00231,2025FA,SCH03,PRG0302,0302-150,01,2025-08-12,Registered,3.0,Audit,Graduate,Out of State,SCH03,PRG0302,Hybrid,29
REG000737,STU00080,SEC00088,2025WI,SCH03,PRG0302,0302-200,02,2024-12-27,Withdrawn,3.0,Letter,Graduate,Out of State,SCH03,PRG0302,In Person,39
REG000738,STU00080,SEC00087,2025WI,SCH03,PRG0302,0302-150,01,2024-12-30,Registered,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0302,In Person,41
REG000739,STU00080,SEC00376,2026SU,SCH03,PRG0302,0302-200,02,2026-04-08,Withdrawn,3.0,Pass Fail,Graduate,Out of State,SCH03,PRG0302,Online,25
REG000740,STU00080,SEC00375,2026SU,SCH03,PRG0302,0302-150,01,2026-04-30,Registered,3.0,Audit,Graduate,Out of State,SCH03,PRG0302,In Person,28
REG000741,STU00080,SEC00303,2026WI,SCH03,PRG0302,0302-150,01,2025-12-20,Registered,3.0,Letter,Graduate,Out of State,SCH03,PRG0302,In Person,33
REG000742,STU00080,SEC00304,2026WI,SCH03,PRG0302,0302-200,02,2025-12-18,Registered,3.0,Audit,Graduate,Out of State,SCH03,PRG0302,In Person,34
REG000743,STU00081,SEC00018,2024FA,SCH03,PRG0303,0303-200,02,2024-08-18,Registered,3.0,Letter,Continuing,In State,SCH03,PRG0303,Hybrid,28
REG000744,STU00081,SEC00017,2024FA,SCH03,PRG0303,0303-150,01,2024-08-05,Registered,3.0,Letter,Continuing,In State,SCH03,PRG0303,Online,30
REG000745,STU00081,SEC00234,2025FA,SCH03,PRG0303,0303-200,02,2025-07-30,Registered,3.0,Pass Fail,Continuing,In State,SCH03,PRG0303,Online,28
REG000746,STU00081,SEC00233,2025FA,SCH03,PRG0303,0303-150,01,2025-08-12,Registered,3.0,Letter,Continuing,In State,SCH03,PRG0303,In Person,26
REG000747,STU00081,SEC00161,2025SU,SCH03,PRG0303,0303-150,01,2025-04-09,Registered,3.0,Pass Fail,Continuing,In State,SCH03,PRG0303,Hybrid,25
REG000748,STU00081,SEC00162,2025SU,SCH03,PRG0303,0303-200,02,2025-04-08,Registered,3.0,Pass Fail,Continuing,In State,SCH03,PRG0303,In Person,32
REG000749,STU00081,SEC00090,2025WI,SCH03,PRG0303,0303-200,02,2024-12-10,Registered,3.0,Pass Fail,Continuing,In State,SCH03,PRG0303,Online,24
REG000750,STU00081,SEC00089,2025WI,SCH03,PRG0303,0303-150,01,2024-12-30,Registered,3.0,Pass Fail,Continuing,In State,SCH03,PRG0303,Hybrid,29
REG000751,STU00081,SEC00378,2026SU,SCH03,PRG0303,0303-200,02,2026-04-20,Registered,3.0,Pass Fail,Continuing,In State,SCH03,PRG0303,Online,27
REG000752,STU00081,SEC00377,2026SU,SCH03,PRG0303,0303-150,01,2026-04-11,Registered,3.0,Pass Fail,Continuing,In State,SCH03,PRG0303,Hybrid,33
REG000753,STU00082,SEC00020,2024FA,SCH04,PRG0401,0401-200,02,2024-08-09,Registered,3.0,Audit,Transfer,Out of State,SCH04,PRG0401,Hybrid,35
REG000754,STU00082,SEC00019,2024FA,SCH04,PRG0401,0401-150,01,2024-07-30,Registered,3.0,Audit,Transfer,Out of State,SCH04,PRG0401,Hybrid,39
REG000755,STU00082,SEC00091,2025WI,SCH04,PRG0401,0401-150,01,2024-12-21,Withdrawn,3.0,Letter,Transfer,Out of State,SCH04,PRG0401,Online,25
REG000756,STU00082,SEC00092,2025WI,SCH04,PRG0401,0401-200,02,2024-12-16,Registered,3.0,Pass Fail,Transfer,Out of State,SCH04,PRG0401,Hybrid,27
REG000757,STU00082,SEC00380,2026SU,SCH04,PRG0401,0401-200,02,2026-04-29,Registered,3.0,Audit,Transfer,Out of State,SCH04,PRG0401,Hybrid,32
REG000758,STU00082,SEC00379,2026SU,SCH04,PRG0401,0401-150,01,2026-04-17,Dropped,0.0,Letter,Transfer,Out of State,SCH04,PRG0401,In Person,24
REG000759,STU00082,SEC00308,2026WI,SCH04,PRG0401,0401-200,02,2025-12-22,Dropped,0.0,Pass Fail,Transfer,Out of State,SCH04,PRG0401,In Person,37
REG000760,STU00082,SEC00307,2026WI,SCH04,PRG0401,0401-150,01,2025-12-20,Registered,3.0,Letter,Transfer,Out of State,SCH04,PRG0401,In Person,37
REG000761,STU00083,SEC00022,2024FA,SCH04,PRG0402,0402-200,02,2024-08-08,Registered,3.0,Pass Fail,Transfer,International,SCH04,PRG0402,Online,40
REG000762,STU00083,SEC00021,2024FA,SCH04,PRG0402,0402-150,01,2024-08-08,Registered,3.0,Letter,Transfer,International,SCH04,PRG0402,Online,37
REG000763,STU00083,SEC00237,2025FA,SCH04,PRG0402,0402-150,01,2025-07-31,Registered,3.0,Pass Fail,Transfer,International,SCH04,PRG0402,In Person,26
REG000764,STU00083,SEC00238,2025FA,SCH04,PRG0402,0402-200,02,2025-07-21,Registered,3.0,Audit,Transfer,International,SCH04,PRG0402,Hybrid,30
REG000765,STU00083,SEC00166,2025SU,SCH04,PRG0402,0402-200,02,2025-04-12,Registered,3.0,Audit,Transfer,International,SCH04,PRG0402,In Person,34
REG000766,STU00083,SEC00165,2025SU,SCH04,PRG0402,0402-150,01,2025-05-03,Dropped,0.0,Pass Fail,Transfer,International,SCH04,PRG0402,In Person,25
REG000767,STU00083,SEC00381,2026SU,SCH04,PRG0402,0402-150,01,2026-04-24,Registered,3.0,Audit,Transfer,International,SCH04,PRG0402,Hybrid,27
REG000768,STU00083,SEC00382,2026SU,SCH04,PRG0402,0402-200,02,2026-04-06,Registered,3.0,Letter,Transfer,International,SCH04,PRG0402,Hybrid,34
REG000769,STU00083,SEC00309,2026WI,SCH04,PRG0402,0402-150,01,2025-12-11,Withdrawn,3.0,Audit,Transfer,International,SCH04,PRG0402,Hybrid,29
REG000770,STU00083,SEC00310,2026WI,SCH04,PRG0402,0402-200,02,2025-12-25,Withdrawn,3.0,Pass Fail,Transfer,International,SCH04,PRG0402,Hybrid,34
REG000771,STU00084,SEC00168,2025SU,SCH04,PRG0403,0403-200,02,2025-04-11,Registered,3.0,Pass Fail,Graduate,In State,SCH04,PRG0403,Online,38
REG000772,STU00084,SEC00167,2025SU,SCH04,PRG0403,0403-150,01,2025-04-30,Withdrawn,3.0,Audit,Graduate,In State,SCH04,PRG0403,Hybrid,39
REG000773,STU00084,SEC00096,2025WI,SCH04,PRG0403,0403-200,02,2024-12-25,Registered,3.0,Letter,Graduate,In State,SCH04,PRG0403,In Person,41
REG000774,STU00084,SEC00095,2025WI,SCH04,PRG0403,0403-150,01,2024-12-14,Registered,3.0,Letter,Graduate,In State,SCH04,PRG0403,In Person,35
REG000775,STU00084,SEC00384,2026SU,SCH04,PRG0403,0403-200,02,2026-04-12,Registered,3.0,Letter,Graduate,In State,SCH04,PRG0403,Online,41
REG000776,STU00084,SEC00383,2026SU,SCH04,PRG0403,0403-150,01,2026-04-15,Withdrawn,3.0,Pass Fail,Graduate,In State,SCH04,PRG0403,Hybrid,34
REG000777,STU00085,SEC00170,2025SU,SCH05,PRG0501,0501-200,02,2025-04-10,Withdrawn,3.0,Audit,Transfer,Out of State,SCH05,PRG0501,Online,34
REG000778,STU00085,SEC00169,2025SU,SCH05,PRG0501,0501-150,01,2025-04-19,Withdrawn,3.0,Audit,Transfer,Out of State,SCH05,PRG0501,Online,28
REG000779,STU00085,SEC00097,2025WI,SCH05,PRG0501,0501-150,01,2025-01-01,Registered,3.0,Letter,Transfer,Out of State,SCH05,PRG0501,Online,27
REG000780,STU00085,SEC00098,2025WI,SCH05,PRG0501,0501-200,02,2024-12-25,Dropped,0.0,Pass Fail,Transfer,Out of State,SCH05,PRG0501,Hybrid,39
REG000781,STU00085,SEC00385,2026SU,SCH05,PRG0501,0501-150,01,2026-05-02,Withdrawn,3.0,Letter,Transfer,Out of State,SCH05,PRG0501,Online,42
REG000782,STU00085,SEC00386,2026SU,SCH05,PRG0501,0501-200,02,2026-04-15,Registered,3.0,Audit,Transfer,Out of State,SCH05,PRG0501,In Person,36
REG000783,STU00085,SEC00313,2026WI,SCH05,PRG0501,0501-150,01,2025-12-24,Registered,3.0,Audit,Transfer,Out of State,SCH05,PRG0501,Hybrid,37
REG000784,STU00085,SEC00314,2026WI,SCH05,PRG0501,0501-200,02,2025-12-20,Registered,3.0,Letter,Transfer,Out of State,SCH05,PRG0501,Hybrid,34
REG000785,STU00086,SEC00028,2024FA,SCH05,PRG0502,0502-200,02,2024-08-10,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0502,Online,25
REG000786,STU00086,SEC00027,2024FA,SCH05,PRG0502,0502-150,01,2024-07-24,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0502,In Person,32
REG000787,STU00086,SEC00243,2025FA,SCH05,PRG0502,0502-150,01,2025-08-17,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0502,In Person,29
REG000788,STU00086,SEC00244,2025FA,SCH05,PRG0502,0502-200,02,2025-08-09,Registered,3.0,Audit,Continuing,International,SCH05,PRG0502,Hybrid,38
REG000789,STU00086,SEC00171,2025SU,SCH05,PRG0502,0502-150,01,2025-04-08,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0502,Hybrid,38
REG000790,STU00086,SEC00172,2025SU,SCH05,PRG0502,0502-200,02,2025-05-01,Registered,3.0,Audit,Continuing,International,SCH05,PRG0502,Online,28
REG000791,STU00086,SEC00099,2025WI,SCH05,PRG0502,0502-150,01,2024-12-17,Registered,3.0,Letter,Continuing,International,SCH05,PRG0502,Online,41
REG000792,STU00086,SEC00100,2025WI,SCH05,PRG0502,0502-200,02,2024-12-27,Registered,3.0,Audit,Continuing,International,SCH05,PRG0502,Hybrid,33
REG000793,STU00086,SEC00387,2026SU,SCH05,PRG0502,0502-150,01,2026-05-02,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0502,In Person,35
REG000794,STU00086,SEC00388,2026SU,SCH05,PRG0502,0502-200,02,2026-04-20,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0502,Online,42
REG000795,STU00086,SEC00315,2026WI,SCH05,PRG0502,0502-150,01,2025-12-11,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0502,Online,27
REG000796,STU00086,SEC00316,2026WI,SCH05,PRG0502,0502-200,02,2025-12-23,Registered,3.0,Pass Fail,Continuing,International,SCH05,PRG0502,Online,33
REG000797,STU00087,SEC00029,2024FA,SCH05,PRG0503,0503-150,01,2024-08-15,Withdrawn,3.0,Pass Fail,Continuing,In State,SCH05,PRG0503,In Person,27
REG000798,STU00087,SEC00030,2024FA,SCH05,PRG0503,0503-200,02,2024-08-15,Registered,3.0,Letter,Continuing,In State,SCH05,PRG0503,In Person,33
REG000799,STU00087,SEC00246,2025FA,SCH05,PRG0503,0503-200,02,2025-08-09,Registered,3.0,Letter,Continuing,In State,SCH05,PRG0503,In Person,24
REG000800,STU00087,SEC00245,2025FA,SCH05,PRG0503,0503-150,01,2025-07-24,Registered,3.0,Letter,Continuing,In State,SCH05,PRG0503,In Person,42
REG000801,STU00087,SEC00102,2025WI,SCH05,PRG0503,0503-200,02,2024-12-29,Registered,3.0,Pass Fail,Continuing,In State,SCH05,PRG0503,Hybrid,35
REG000802,STU00087,SEC00101,2025WI,SCH05,PRG0503,0503-150,01,2024-12-09,Registered,3.0,Audit,Continuing,In State,SCH05,PRG0503,In Person,24
REG000803,STU00087,SEC00390,2026SU,SCH05,PRG0503,0503-200,02,2026-04-10,Registered,3.0,Letter,Continuing,In State,SCH05,PRG0503,Online,25
REG000804,STU00087,SEC00389,2026SU,SCH05,PRG0503,0503-150,01,2026-04-27,Registered,3.0,Letter,Continuing,In State,SCH05,PRG0503,In Person,38
REG000805,STU00087,SEC00318,2026WI,SCH05,PRG0503,0503-200,02,2025-12-28,Withdrawn,3.0,Audit,Continuing,In State,SCH05,PRG0503,Hybrid,27
REG000806,STU00087,SEC00317,2026WI,SCH05,PRG0503,0503-150,01,2025-12-27,Registered,3.0,Audit,Continuing,In State,SCH05,PRG0503,Online,27
REG000807,STU00088,SEC00031,2024FA,SCH06,PRG0601,0601-150,01,2024-08-10,Registered,3.0,Audit,Graduate,In State,SCH06,PRG0601,Online,36
REG000808,STU00088,SEC00032,2024FA,SCH06,PRG0601,0601-200,02,2024-08-17,Registered,3.0,Audit,Graduate,In State,SCH06,PRG0601,Hybrid,31
REG000809,STU00088,SEC00248,2025FA,SCH06,PRG0601,0601-200,02,2025-08-13,Registered,3.0,Letter,Graduate,In State,SCH06,PRG0601,Online,34
REG000810,STU00088,SEC00247,2025FA,SCH06,PRG0601,0601-150,01,2025-07-22,Registered,3.0,Audit,Graduate,In State,SCH06,PRG0601,Hybrid,41
REG000811,STU00088,SEC00103,2025WI,SCH06,PRG0601,0601-150,01,2025-01-01,Registered,3.0,Letter,Graduate,In State,SCH06,PRG0601,Hybrid,36
REG000812,STU00088,SEC00104,2025WI,SCH06,PRG0601,0601-200,02,2024-12-26,Registered,3.0,Pass Fail,Graduate,In State,SCH06,PRG0601,Hybrid,40
REG000813,STU00089,SEC00034,2024FA,SCH06,PRG0602,0602-200,02,2024-07-22,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,In Person,35
REG000814,STU00089,SEC00033,2024FA,SCH06,PRG0602,0602-150,01,2024-07-28,Registered,3.0,Letter,Continuing,In State,SCH06,PRG0602,Hybrid,41
REG000815,STU00089,SEC00249,2025FA,SCH06,PRG0602,0602-150,01,2025-08-12,Registered,3.0,Letter,Continuing,In State,SCH06,PRG0602,Hybrid,30
REG000816,STU00089,SEC00250,2025FA,SCH06,PRG0602,0602-200,02,2025-08-06,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,Online,33
REG000817,STU00089,SEC00106,2025WI,SCH06,PRG0602,0602-200,02,2025-01-01,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,Hybrid,36
REG000818,STU00089,SEC00105,2025WI,SCH06,PRG0602,0602-150,01,2025-01-01,Registered,3.0,Audit,Continuing,In State,SCH06,PRG0602,Hybrid,25
REG000819,STU00089,SEC00393,2026SU,SCH06,PRG0602,0602-150,01,2026-04-13,Dropped,0.0,Pass Fail,Continuing,In State,SCH06,PRG0602,Online,40
REG000820,STU00089,SEC00394,2026SU,SCH06,PRG0602,0602-200,02,2026-04-10,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,In Person,24
REG000821,STU00089,SEC00321,2026WI,SCH06,PRG0602,0602-150,01,2025-12-15,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,Hybrid,40
REG000822,STU00089,SEC00322,2026WI,SCH06,PRG0602,0602-200,02,2025-12-30,Registered,3.0,Pass Fail,Continuing,In State,SCH06,PRG0602,Online,24
REG000823,STU00090,SEC00036,2024FA,SCH06,PRG0603,0603-200,02,2024-07-24,Registered,3.0,Audit,First Time,Out of State,SCH06,PRG0603,In Person,24
REG000824,STU00090,SEC00035,2024FA,SCH06,PRG0603,0603-150,01,2024-08-10,Withdrawn,3.0,Pass Fail,First Time,Out of State,SCH06,PRG0603,Hybrid,39
REG000825,STU00090,SEC00179,2025SU,SCH06,PRG0603,0603-150,01,2025-04-09,Withdrawn,3.0,Letter,First Time,Out of State,SCH06,PRG0603,Hybrid,38
REG000826,STU00090,SEC00180,2025SU,SCH06,PRG0603,0603-200,02,2025-04-20,Registered,3.0,Pass Fail,First Time,Out of State,SCH06,PRG0603,Online,34
REG000827,STU00090,SEC00107,2025WI,SCH06,PRG0603,0603-150,01,2024-12-27,Registered,3.0,Audit,First Time,Out of State,SCH06,PRG0603,In Person,31
REG000828,STU00090,SEC00108,2025WI,SCH06,PRG0603,0603-200,02,2025-01-04,Registered,3.0,Pass Fail,First Time,Out of State,SCH06,PRG0603,In Person,32
REG000829,STU00090,SEC00396,2026SU,SCH06,PRG0603,0603-200,02,2026-04-06,Dropped,0.0,Audit,First Time,Out of State,SCH06,PRG0603,Hybrid,30
REG000830,STU00090,SEC00395,2026SU,SCH06,PRG0603,0603-150,01,2026-04-26,Registered,3.0,Audit,First Time,Out of State,SCH06,PRG0603,Hybrid,42
REG000831,STU00090,SEC00324,2026WI,SCH06,PRG0603,0603-200,02,2025-12-17,Registered,3.0,Audit,First Time,Out of State,SCH06,PRG0603,Hybrid,28
REG000832,STU00090,SEC00323,2026WI,SCH06,PRG0603,0603-150,01,2026-01-01,Registered,3.0,Letter,First Time,Out of State,SCH06,PRG0603,Online,37
REG000833,STU00091,SEC00038,2024FA,SCH07,PRG0701,0701-200,02,2024-08-01,Registered,3.0,Audit,Transfer,International,SCH07,PRG0701,In Person,42
REG000834,STU00091,SEC00037,2024FA,SCH07,PRG0701,0701-150,01,2024-08-16,Registered,3.0,Audit,Transfer,International,SCH07,PRG0701,Hybrid,41
REG000835,STU00091,SEC00182,2025SU,SCH07,PRG0701,0701-200,02,2025-04-17,Registered,3.0,Letter,Transfer,International,SCH07,PRG0701,Hybrid,41
REG000836,STU00091,SEC00181,2025SU,SCH07,PRG0701,0701-150,01,2025-04-25,Registered,3.0,Letter,Transfer,International,SCH07,PRG0701,Hybrid,40
REG000837,STU00091,SEC00109,2025WI,SCH07,PRG0701,0701-150,01,2024-12-25,Registered,3.0,Pass Fail,Transfer,International,SCH07,PRG0701,Online,28
REG000838,STU00091,SEC00110,2025WI,SCH07,PRG0701,0701-200,02,2024-12-18,Registered,3.0,Pass Fail,Transfer,International,SCH07,PRG0701,Hybrid,28
REG000839,STU00091,SEC00397,2026SU,SCH07,PRG0701,0701-150,01,2026-04-09,Withdrawn,3.0,Audit,Transfer,International,SCH07,PRG0701,In Person,24
REG000840,STU00091,SEC00398,2026SU,SCH07,PRG0701,0701-200,02,2026-04-14,Registered,3.0,Pass Fail,Transfer,International,SCH07,PRG0701,In Person,34
REG000841,STU00091,SEC00325,2026WI,SCH07,PRG0701,0701-150,01,2025-12-08,Registered,3.0,Audit,Transfer,International,SCH07,PRG0701,In Person,36
REG000842,STU00091,SEC00326,2026WI,SCH07,PRG0701,0701-200,02,2025-12-31,Withdrawn,3.0,Audit,Transfer,International,SCH07,PRG0701,In Person,25
REG000843,STU00092,SEC00255,2025FA,SCH07,PRG0702,0702-150,01,2025-08-14,Registered,3.0,Pass Fail,Graduate,Out of State,SCH07,PRG0702,In Person,25
REG000844,STU00092,SEC00256,2025FA,SCH07,PRG0702,0702-200,02,2025-08-06,Registered,3.0,Audit,Graduate,Out of State,SCH07,PRG0702,In Person,36
REG000845,STU00092,SEC00111,2025WI,SCH07,PRG0702,0702-150,01,2024-12-27,Registered,3.0,Audit,Graduate,Out of State,SCH07,PRG0702,In Person,26
REG000846,STU00092,SEC00112,2025WI,SCH07,PRG0702,0702-200,02,2024-12-23,Registered,3.0,Audit,Graduate,Out of State,SCH07,PRG0702,Online,40
REG000847,STU00092,SEC00328,2026WI,SCH07,PRG0702,0702-200,02,2025-12-14,Withdrawn,3.0,Audit,Graduate,Out of State,SCH07,PRG0702,In Person,32
REG000848,STU00092,SEC00327,2026WI,SCH07,PRG0702,0702-150,01,2025-12-11,Registered,3.0,Letter,Graduate,Out of State,SCH07,PRG0702,In Person,30
REG000849,STU00093,SEC00185,2025SU,SCH07,PRG0703,0703-150,01,2025-04-13,Registered,3.0,Pass Fail,First Time,International,SCH07,PRG0703,In Person,36
REG000850,STU00093,SEC00186,2025SU,SCH07,PRG0703,0703-200,02,2025-05-01,Registered,3.0,Letter,First Time,International,SCH07,PRG0703,In Person,42
REG000851,STU00093,SEC00113,2025WI,SCH07,PRG0703,0703-150,01,2024-12-11,Registered,3.0,Pass Fail,First Time,International,SCH07,PRG0703,Hybrid,26
REG000852,STU00093,SEC00114,2025WI,SCH07,PRG0703,0703-200,02,2024-12-09,Registered,3.0,Pass Fail,First Time,International,SCH07,PRG0703,Hybrid,26
REG000853,STU00093,SEC00402,2026SU,SCH07,PRG0703,0703-200,02,2026-05-02,Registered,3.0,Pass Fail,First Time,International,SCH07,PRG0703,In Person,42
REG000854,STU00093,SEC00401,2026SU,SCH07,PRG0703,0703-150,01,2026-04-07,Registered,3.0,Pass Fail,First Time,International,SCH07,PRG0703,In Person,36
REG000855,STU00094,SEC00259,2025FA,SCH08,PRG0801,0801-150,01,2025-08-14,Withdrawn,3.0,Letter,Continuing,International,SCH08,PRG0801,In Person,36
REG000856,STU00094,SEC00260,2025FA,SCH08,PRG0801,0801-200,02,2025-07-30,Registered,3.0,Pass Fail,Continuing,International,SCH08,PRG0801,Online,28
REG000857,STU00094,SEC00187,2025SU,SCH08,PRG0801,0801-150,01,2025-04-24,Withdrawn,3.0,Letter,Continuing,International,SCH08,PRG0801,Hybrid,34
REG000858,STU00094,SEC00188,2025SU,SCH08,PRG0801,0801-200,02,2025-04-23,Registered,3.0,Audit,Continuing,International,SCH08,PRG0801,Online,41
REG000859,STU00094,SEC00404,2026SU,SCH08,PRG0801,0801-200,02,2026-04-14,Registered,3.0,Audit,Continuing,International,SCH08,PRG0801,Online,29
REG000860,STU00094,SEC00403,2026SU,SCH08,PRG0801,0801-150,01,2026-04-06,Registered,3.0,Letter,Continuing,International,SCH08,PRG0801,Hybrid,35
REG000861,STU00094,SEC00331,2026WI,SCH08,PRG0801,0801-150,01,2025-12-29,Registered,3.0,Audit,Continuing,International,SCH08,PRG0801,Online,33
