registration_id,student_id,section_id,term_id,registration_date,registration_status,credit_hours,grade_mode
REG001691,STU00187,SEC00013,2024FA,2024-08-17,Registered,3.0,Pass Fail
REG001692,STU00187,SEC00014,2024FA,2024-08-17,Registered,3.0,Letter
REG001693,STU00187,SEC00230,2025FA,2025-08-07,Withdrawn,3.0,Letter
REG001694,STU00187,SEC00229,2025FA,2025-08-12,Registered,3.0,Letter
REG001695,STU00187,SEC00085,2025WI,2024-12-21,Registered,3.0,Letter
REG001696,STU00187,SEC00086,2025WI,2024-12-15,Registered,3.0,Audit
REG001697,STU00187,SEC00373,2026SU,2026-04-25,Registered,3.0,Letter
REG001698,STU00187,SEC00374,2026SU,2026-05-01,Registered,3.0,Letter
REG001699,STU00188,SEC00016,2024FA,2024-07-25,Registered,3.0,Letter
REG001700,STU00188,SEC00015,2024FA,2024-08-18,Withdrawn,3.0,Pass Fail
REG001701,STU00188,SEC00232,2025FA,2025-08-16,Withdrawn,3.0,Letter
REG001702,STU00188,SEC00231,2025FA,2025-07-26,Registered,3.0,Pass Fail
REG001703,STU00188,SEC00159,2025SU,2025-04-23,Dropped,0.0,Pass Fail
REG001704,STU00188,SEC00160,2025SU,2025-04-16,Registered,3.0,Letter
REG001705,STU00188,SEC00087,2025WI,2024-12-21,Registered,3.0,Letter
REG001706,STU00188,SEC00088,2025WI,2024-12-14,Withdrawn,3.0,Audit
REG001707,STU00189,SEC00017,2024FA,2024-08-04,Registered,3.0,Audit
REG001708,STU00189,SEC00018,2024FA,2024-08-04,Dropped,0.0,Audit
REG001709,STU00189,SEC00234,2025FA,2025-08-05,Registered,3.0,Audit
REG001710,STU00189,SEC00233,2025FA,2025-08-15,Dropped,0.0,Audit
REG001711,STU00189,SEC00161,2025SU,2025-05-02,Registered,3.0,Audit
REG001712,STU00189,SEC00162,2025SU,2025-04-07,Registered,3.0,Audit
REG001713,STU00189,SEC00090,2025WI,2025-01-05,Registered,3.0,Pass Fail
REG001714,STU00189,SEC00089,2025WI,2024-12-23,Registered,3.0,Audit
REG001715,STU00189,SEC00378,2026SU,2026-04-24,Registered,3.0,Letter
REG001716,STU00189,SEC00377,2026SU,2026-04-09,Registered,3.0,Audit
REG001717,STU00189,SEC00305,2026WI,2025-12-14,Registered,3.0,Letter
REG001718,STU00189,SEC00306,2026WI,2025-12-12,Registered,3.0,Letter
REG001719,STU00190,SEC00236,2025FA,2025-08-14,Registered,3.0,Pass Fail
REG001720,STU00190,SEC00235,2025FA,2025-08-10,Registered,3.0,Audit
REG001721,STU00190,SEC00164,2025SU,2025-04-30,Registered,3.0,Letter
REG001722,STU00190,SEC00163,2025SU,2025-04-11,Registered,3.0,Letter
REG001723,STU00190,SEC00380,2026SU,2026-04-12,Withdrawn,3.0,Pass Fail
REG001724,STU00190,SEC00379,2026SU,2026-04-15,Registered,3.0,Letter
REG001725,STU00191,SEC00237,2025FA,2025-07-26,Registered,3.0,Letter
REG001726,STU00191,SEC00238,2025FA,2025-07-22,Registered,3.0,Letter
REG001727,STU00191,SEC00165,2025SU,2025-04-27,Withdrawn,3.0,Pass Fail
REG001728,STU00191,SEC00166,2025SU,2025-04-18,Dropped,0.0,Pass Fail
REG001729,STU00191,SEC00382,2026SU,2026-04-29,Registered,3.0,Letter
REG001730,STU00191,SEC00381,2026SU,2026-04-17,Registered,3.0,Audit
REG001731,STU00192,SEC00024,2024FA,2024-07-24,Registered,3.0,Letter
REG001732,STU00192,SEC00023,2024FA,2024-08-02,Registered,3.0,Letter
REG001733,STU00192,SEC00239,2025FA,2025-07-31,Dropped,0.0,Pass Fail
REG001734,STU00192,SEC00240,2025FA,2025-07-29,Registered,3.0,Audit
REG001735,STU00192,SEC00167,2025SU,2025-04-30,Registered,3.0,Letter
REG001736,STU00192,SEC00168,2025SU,2025-04-24,Registered,3.0,Pass Fail
REG001737,STU00192,SEC00095,2025WI,2024-12-14,Registered,3.0,Pass Fail
REG001738,STU00192,SEC00096,2025WI,2024-12-20,Registered,3.0,Pass Fail
REG001739,STU00192,SEC00384,2026SU,2026-04-08,Registered,3.0,Audit
REG001740,STU00192,SEC00383,2026SU,2026-04-28,Registered,3.0,Letter
REG001741,STU00193,SEC00025,2024FA,2024-08-05,Dropped,0.0,Letter
REG001742,STU00193,SEC00026,2024FA,2024-07-31,Registered,3.0,Letter
REG001743,STU00193,SEC00169,2025SU,2025-05-03,Registered,3.0,Pass Fail
REG001744,STU00193,SEC00170,2025SU,2025-04-24,Registered,3.0,Pass Fail
REG001745,STU00193,SEC00097,2025WI,2024-12-11,Registered,3.0,Letter
REG001746,STU00193,SEC00098,2025WI,2024-12-23,Registered,3.0,Pass Fail
REG001747,STU00194,SEC00027,2024FA,2024-08-04,Dropped,0.0,Letter
REG001748,STU00194,SEC00028,2024FA,2024-07-30,Registered,3.0,Pass Fail
REG001749,STU00194,SEC00244,2025FA,2025-08-07,Registered,3.0,Letter
REG001750,STU00194,SEC00243,2025FA,2025-08-14,Registered,3.0,Pass Fail
REG001751,STU00194,SEC00099,2025WI,2024-12-19,Registered,3.0,Letter
REG001752,STU00194,SEC00100,2025WI,2025-01-03,Registered,3.0,Audit
REG001753,STU00195,SEC00030,2024FA,2024-08-09,Withdrawn,3.0,Letter
REG001754,STU00195,SEC00029,2024FA,2024-08-14,Registered,3.0,Letter
REG001755,STU00195,SEC00245,2025FA,2025-08-01,Registered,3.0,Pass Fail
REG001756,STU00195,SEC00246,2025FA,2025-07-25,Registered,3.0,Letter
REG001757,STU00195,SEC00173,2025SU,2025-04-09,Registered,3.0,Letter
REG001758,STU00195,SEC00174,2025SU,2025-04-30,Registered,3.0,Letter
REG001759,STU00195,SEC00101,2025WI,2024-12-25,Registered,3.0,Audit
REG001760,STU00195,SEC00102,2025WI,2024-12-13,Registered,3.0,Pass Fail
REG001761,STU00195,SEC00390,2026SU,2026-04-06,Withdrawn,3.0,Pass Fail
REG001762,STU00195,SEC00389,2026SU,2026-04-24,Registered,3.0,Pass Fail
REG001763,STU00195,SEC00317,2026WI,2025-12-16,Registered,3.0,Pass Fail
REG001764,STU00195,SEC00318,2026WI,2025-12-28,Registered,3.0,Letter
REG001765,STU00196,SEC00247,2025FA,2025-07-27,Registered,3.0,Audit
REG001766,STU00196,SEC00248,2025FA,2025-08-13,Registered,3.0,Audit
REG001767,STU00196,SEC00392,2026SU,2026-04-15,Registered,3.0,Letter
REG001768,STU00196,SEC00391,2026SU,2026-04-24,Registered,3.0,Letter
REG001769,STU00196,SEC00320,2026WI,2025-12-26,Withdrawn,3.0,Audit
REG001770,STU00196,SEC00319,2026WI,2025-12-22,Registered,3.0,Pass Fail
REG001771,STU00197,SEC00178,2025SU,2025-05-03,Registered,3.0,Pass Fail
REG001772,STU00197,SEC00177,2025SU,2025-04-26,Registered,3.0,Audit
REG001773,STU00197,SEC00105,2025WI,2024-12-22,Registered,3.0,Audit
REG001774,STU00197,SEC00106,2025WI,2024-12-23,Registered,3.0,Audit
REG001775,STU00197,SEC00394,2026SU,2026-05-01,Registered,3.0,Pass Fail
REG001776,STU00197,SEC00393,2026SU,2026-04-29,Registered,3.0,Audit
REG001777,STU00198,SEC00252,2025FA,2025-07-29,Withdrawn,3.0,Pass Fail
REG001778,STU00198,SEC00251,2025FA,2025-08-03,Dropped,0.0,Letter
REG001779,STU00198,SEC00108,2025WI,2024-12-27,Dropped,0.0,Letter
REG001780,STU00198,SEC00107,2025WI,2024-12-27,Registered,3.0,Letter
REG001781,STU00198,SEC00396,2026SU,2026-04-22,Registered,3.0,Pass Fail
REG001782,STU00198,SEC00395,2026SU,2026-04-24,Registered,3.0,Letter
REG001783,STU00199,SEC00037,2024FA,2024-08-01,Registered,3.0,Pass Fail
REG001784,STU00199,SEC00038,2024FA,2024-07-28,Dropped,0.0,Letter
REG001785,STU00199,SEC00253,2025FA,2025-08-12,Registered,3.0,Audit
REG001786,STU00199,SEC00254,2025FA,2025-08-01,Registered,3.0,Letter
REG001787,STU00199,SEC00181,2025SU,2025-04-17,Dropped,0.0,Pass Fail
REG001788,STU00199,SEC00182,2025SU,2025-05-03,Withdrawn,3.0,Pass Fail
REG001789,STU00199,SEC00110,2025WI,2024-12-18,Registered,3.0,Letter
REG001790,STU00199,SEC00109,2025WI,2024-12-23,Registered,3.0,Audit
REG001791,STU00199,SEC00398,2026SU,2026-05-02,Registered,3.0,Pass Fail
REG001792,STU00199,SEC00397,2026SU,2026-04-14,Registered,3.0,Audit
REG001793,STU00199,SEC00325,2026WI,2025-12-21,Registered,3.0,Audit
REG001794,STU00199,SEC00326,2026WI,2025-12-13,Registered,3.0,Letter
REG001795,STU00200,SEC00256,2025FA,2025-07-30,Registered,3.0,Pass Fail
REG001796,STU00200,SEC00255,2025FA,2025-07-21,Registered,3.0,Audit
REG001797,STU00200,SEC00112,2025WI,2024-12-31,Registered,3.0,Letter
REG001798,STU00200,SEC00111,2025WI,2024-12-21,Withdrawn,3.0,Pass Fail
REG001799,STU00200,SEC00400,2026SU,2026-04-10,Registered,3.0,Pass Fail
REG001800,STU00200,SEC00399,2026SU,2026-04-27,Registered,3.0,Audit
REG001801,STU00201,SEC00041,2024FA,2024-08-04,Registered,3.0,Audit
REG001802,STU00201,SEC00042,2024FA,2024-08-09,Registered,3.0,Audit
REG001803,STU00201,SEC00114,2025WI,2024-12-09,Registered,3.0,Letter
REG001804,STU00201,SEC00113,2025WI,2024-12-19,Withdrawn,3.0,Audit
REG001805,STU00201,SEC00402,2026SU,2026-04-07,Registered,3.0,Letter
REG001806,STU00201,SEC00401,2026SU,2026-05-03,Registered,3.0,Pass Fail
REG001807,STU00201,SEC00330,2026WI,2026-01-04,Registered,3.0,Pass Fail
REG001808,STU00201,SEC00329,2026WI,2025-12-15,Registered,3.0,Pass Fail
REG001809,STU00202,SEC00043,2024FA,2024-08-17,Registered,3.0,Letter
REG001810,STU00202,SEC00044,2024FA,2024-08-09,Registered,3.0,Audit
REG001811,STU00202,SEC00259,2025FA,2025-07-24,Registered,3.0,Letter
REG001812,STU00202,SEC00260,2025FA,2025-08-04,Registered,3.0,Pass Fail
REG001813,STU00202,SEC00115,2025WI,2024-12-20,Registered,3.0,Letter
REG001814,STU00202,SEC00116,2025WI,2025-01-03,Registered,3.0,Pass Fail
REG001815,STU00202,SEC00332,2026WI,2025-12-31,Registered,3.0,Pass Fail
REG001816,STU00202,SEC00331,2026WI,2025-12-11,Registered,3.0,Pass Fail
REG001817,STU00203,SEC00045,2024FA,2024-08-02,Registered,3.0,Audit
REG001818,STU00203,SEC00046,2024FA,2024-07-23,Registered,3.0,Audit
REG001819,STU00203,SEC00262,2025FA,2025-07-26,Registered,3.0,Audit
REG001820,STU00203,SEC00261,2025FA,2025-08-01,Registered,3.0,Letter
REG001821,STU00203,SEC00190,2025SU,2025-04-12,Registered,3.0,Audit
REG001822,STU00203,SEC00189,2025SU,2025-04-18,Registered,3.0,Pass Fail
REG001823,STU00203,SEC00118,2025WI,2025-01-03,Registered,3.0,Audit
REG001824,STU00203,SEC00117,2025WI,2024-12-20,Registered,3.0,Letter
REG001825,STU00203,SEC00406,2026SU,2026-04-14,Registered,3.0,Letter
REG001826,STU00203,SEC00405,2026SU,2026-04-15,Registered,3.0,Pass Fail
REG001827,STU00204,SEC00047,2024FA,2024-08-10,Registered,3.0,Pass Fail
REG001828,STU00204,SEC00048,2024FA,2024-07-29,Registered,3.0,Letter
REG001829,STU00204,SEC00120,2025WI,2024-12-28,Registered,3.0,Pass Fail
REG001830,STU00204,SEC00119,2025WI,2024-12-17,Registered,3.0,Pass Fail
REG001831,STU00204,SEC00408,2026SU,2026-05-01,Registered,3.0,Pass Fail
REG001832,STU00204,SEC00407,2026SU,2026-04-29,Dropped,0.0,Pass Fail
REG001833,STU00204,SEC00336,2026WI,2025-12-29,Registered,3.0,Pass Fail
REG001834,STU00204,SEC00335,2026WI,2025-12-11,Registered,3.0,Pass Fail
REG001835,STU00205,SEC00050,2024FA,2024-08-09,Registered,3.0,Audit
REG001836,STU00205,SEC00049,2024FA,2024-08-08,Registered,3.0,Letter
REG001837,STU00205,SEC00266,2025FA,2025-08-01,Registered,3.0,Pass Fail
REG001838,STU00205,SEC00265,2025FA,2025-08-07,Registered,3.0,Pass Fail
REG001839,STU00205,SEC00193,2025SU,2025-04-10,Registered,3.0,Pass Fail
REG001840,STU00205,SEC00194,2025SU,2025-04-20,Registered,3.0,Pass Fail
REG001841,STU00205,SEC00121,2025WI,2024-12-20,Registered,3.0,Audit
REG001842,STU00205,SEC00122,2025WI,2024-12-19,Registered,3.0,Audit
REG001843,STU00205,SEC00410,2026SU,2026-04-24,Withdrawn,3.0,Audit
REG001844,STU00205,SEC00409,2026SU,2026-04-08,Registered,3.0,Pass Fail
REG001845,STU00205,SEC00337,2026WI,2025-12-17,Registered,3.0,Audit
REG001846,STU00205,SEC00338,2026WI,2025-12-27,Dropped,0.0,Audit
REG001847,STU00206,SEC00052,2024FA,2024-07-28,Registered,3.0,Pass Fail
REG001848,STU00206,SEC00051,2024FA,2024-08-07,Registered,3.0,Pass Fail
REG001849,STU00206,SEC00196,2025SU,2025-04-14,Registered,3.0,Letter
REG001850,STU00206,SEC00195,2025SU,2025-04-26,Registered,3.0,Letter
REG001851,STU00206,SEC00339,2026WI,2025-12-25,Registered,3.0,Audit
REG001852,STU00206,SEC00340,2026WI,2025-12-08,Registered,3.0,Audit
REG001853,STU00207,SEC00197,2025SU,2025-04-12,Registered,3.0,Pass Fail
REG001854,STU00207,SEC00198,2025SU,2025-04-28,Withdrawn,3.0,Audit
REG001855,STU00207,SEC00413,2026SU,2026-05-03,Registered,3.0,Pass Fail
REG001856,STU00207,SEC00414,2026SU,2026-04-15,Registered,3.0,Pass Fail
REG001857,STU00207,SEC00341,2026WI,2025-12-09,Registered,3.0,Pass Fail
REG001858,STU00207,SEC00342,2026WI,2026-01-01,Registered,3.0,Letter
REG001859,STU00208,SEC00199,2025SU,2025-04-28,Registered,3.0,Pass Fail
REG001860,STU00208,SEC00200,2025SU,2025-04-23,Registered,3.0,Pass Fail
REG001861,STU00208,SEC00128,2025WI,2024-12-16,Registered,3.0,Audit
REG001862,STU00208,SEC00127,2025WI,2024-12-16,Withdrawn,3.0,Letter
REG001863,STU00208,SEC00343,2026WI,2025-12-15,Registered,3.0,Letter
REG001864,STU00208,SEC00344,2026WI,2025-12-12,Registered,3.0,Audit
REG001865,STU00209,SEC00057,2024FA,2024-08-04,Registered,3.0,Pass Fail
REG001866,STU00209,SEC00058,2024FA,2024-08-11,Registered,3.0,Audit
REG001867,STU00209,SEC00273,2025FA,2025-08-03,Dropped,0.0,Letter
REG001868,STU00209,SEC00274,2025FA,2025-08-05,Registered,3.0,Pass Fail
REG001869,STU00209,SEC00202,2025SU,2025-04-12,Registered,3.0,Letter
REG001870,STU00209,SEC00201,2025SU,2025-05-04,Registered,3.0,Pass Fail
REG001871,STU00209,SEC00129,2025WI,2024-12-22,Registered,3.0,Pass Fail
REG001872,STU00209,SEC00130,2025WI,2024-12-09,Withdrawn,3.0,Pass Fail
REG001873,STU00209,SEC00346,2026WI,2025-12-10,Registered,3.0,Letter
REG001874,STU00209,SEC00345,2026WI,2025-12-20,Registered,3.0,Letter
REG001875,STU00210,SEC00060,2024FA,2024-08-04,Registered,3.0,Pass Fail
REG001876,STU00210,SEC00059,2024FA,2024-08-04,Registered,3.0,Letter
REG001877,STU00210,SEC00276,2025FA,2025-08-03,Registered,3.0,Pass Fail
REG001878,STU00210,SEC00275,2025FA,2025-08-11,Registered,3.0,Letter
REG001879,STU00210,SEC00131,2025WI,2024-12-14,Registered,3.0,Pass Fail
REG001880,STU00210,SEC00132,2025WI,2024-12-19,Registered,3.0,Audit
REG001881,STU00210,SEC00419,2026SU,2026-04-28,Registered,3.0,Letter
REG001882,STU00210,SEC00420,2026SU,2026-04-17,Withdrawn,3.0,Pass Fail
REG001883,STU00210,SEC00347,2026WI,2026-01-01,Registered,3.0,Audit
REG001884,STU00210,SEC00348,2026WI,2025-12-25,Registered,3.0,Pass Fail
REG001885,STU00211,SEC00062,2024FA,2024-08-04,Registered,3.0,Audit
REG001886,STU00211,SEC00061,2024FA,2024-07-25,Registered,3.0,Audit
REG001887,STU00211,SEC00278,2025FA,2025-07-27,Registered,3.0,Audit
REG001888,STU00211,SEC00277,2025FA,2025-08-16,Registered,3.0,Letter
REG001889,STU00211,SEC00206,2025SU,2025-04-09,Registered,3.0,Audit
REG001890,STU00211,SEC00205,2025SU,2025-04-15,Dropped,0.0,Audit
REG001891,STU00211,SEC00134,2025WI,2024-12-26,Registered,3.0,Letter
REG001892,STU00211,SEC00133,2025WI,2025-01-05,Registered,3.0,Audit
REG001893,STU00211,SEC00421,2026SU,2026-04-29,Registered,3.0,Audit
REG001894,STU00211,SEC00422,2026SU,2026-04-30,Registered,3.0,Audit
REG001895,STU00211,SEC00349,2026WI,2025-12-16,Registered,3.0,Pass Fail
REG001896,STU00211,SEC00350,2026WI,2025-12-21,Registered,3.0,Letter
REG001897,STU00212,SEC00279,2025FA,2025-07-31,Dropped,0.0,Audit
REG001898,STU00212,SEC00280,2025FA,2025-08-11,Registered,3.0,Letter
REG001899,STU00212,SEC00207,2025SU,2025-04-27,Registered,3.0,Letter
REG001900,STU00212,SEC00208,2025SU,2025-05-02,Registered,3.0,Audit
REG001901,STU00212,SEC00135,2025WI,2024-12-15,Registered,3.0,Pass Fail
REG001902,STU00212,SEC00136,2025WI,2024-12-31,Registered,3.0,Letter
REG001903,STU00213,SEC00209,2025SU,2025-04-20,Registered,3.0,Audit
REG001904,STU00213,SEC00210,2025SU,2025-04-20,Registered,3.0,Pass Fail
REG001905,STU00213,SEC00138,2025WI,2024-12-28,Dropped,0.0,Pass Fail
REG001906,STU00213,SEC00137,2025WI,2024-12-20,Registered,3.0,Pass Fail
REG001907,STU00213,SEC00353,2026WI,2025-12-23,Registered,3.0,Audit
REG001908,STU00213,SEC00354,2026WI,2026-01-02,Registered,3.0,Pass Fail
REG001909,STU00214,SEC00067,2024FA,2024-08-04,Registered,3.0,Letter
REG001910,STU00214,SEC00068,2024FA,2024-08-06,Registered,3.0,Pass Fail
REG001911,STU00214,SEC00211,2025SU,2025-05-03,Registered,3.0,Audit
REG001912,STU00214,SEC00212,2025SU,2025-05-04,Registered,3.0,Audit
REG001913,STU00214,SEC00139,2025WI,2025-01-02,Registered,3.0,Letter
REG001914,STU00214,SEC00140,2025WI,2024-12-20,Registered,3.0,Letter
REG001915,STU00214,SEC00428,2026SU,2026-04-23,Registered,3.0,Pass Fail
REG001916,STU00214,SEC00427,2026SU,2026-04-30,Registered,3.0,Letter
REG001917,STU00215,SEC00070,2024FA,2024-08-07,Registered,3.0,Pass Fail
REG001918,STU00215,SEC00069,2024FA,2024-07-25,Registered,3.0,Pass Fail
REG001919,STU00215,SEC00286,2025FA,2025-08-11,Registered,3.0,Audit
REG001920,STU00215,SEC00285,2025FA,2025-08-14,Registered,3.0,Pass Fail
REG001921,STU00215,SEC00357,2026WI,2025-12-08,Registered,3.0,Pass Fail
REG001922,STU00215,SEC00358,2026WI,2025-12-23,Registered,3.0,Letter
REG001923,STU00216,SEC00071,2024FA,2024-08-14,Registered,3.0,Letter
REG001924,STU00216,SEC00072,2024FA,2024-08-11,Registered,3.0,Audit
REG001925,STU00216,SEC00287,2025FA,2025-08-02,Registered,3.0,Pass Fail
REG001926,STU00216,SEC00288,2025FA,2025-08-17,Registered,3.0,Pass Fail
REG001927,STU00216,SEC00215,2025SU,2025-04-30,Registered,3.0,Pass Fail
REG001928,STU00216,SEC00216,2025SU,2025-04-29,Registered,3.0,Pass Fail
REG001929,STU00216,SEC00143,2025WI,2024-12-26,Registered,3.0,Audit
REG001930,STU00216,SEC00144,2025WI,2024-12-23,Registered,3.0,Audit
REG001931,STU00216,SEC00431,2026SU,2026-04-17,Registered,3.0,Pass Fail
REG001932,STU00216,SEC00432,2026SU,2026-04-16,Registered,3.0,Pass Fail
REG001933,STU00216,SEC00359,2026WI,2025-12-31,Registered,3.0,Audit
REG001934,STU00216,SEC00360,2026WI,2025-12-31,Registered,3.0,Letter
REG001935,STU00217,SEC00217,2025FA,2025-08-16,Registered,3.0,Letter
REG001936,STU00217,SEC00218,2025FA,2025-07-25,Registered,3.0,Letter
REG001937,STU00217,SEC00073,2025WI,2025-01-04,Dropped,0.0,Audit
REG001938,STU00217,SEC00074,2025WI,2024-12-25,Withdrawn,3.0,Audit
REG001939,STU00217,SEC00362,2026SU,2026-04-20,Registered,3.0,Pass Fail
REG001940,STU00217,SEC00361,2026SU,2026-04-26,Registered,3.0,Letter
REG001941,STU00217,SEC00289,2026WI,2025-12-14,Withdrawn,3.0,Letter
REG001942,STU00217,SEC00290,2026WI,2025-12-09,Registered,3.0,Letter
REG001943,STU00218,SEC00004,2024FA,2024-08-02,Dropped,0.0,Letter
REG001944,STU00218,SEC00003,2024FA,2024-08-14,Registered,3.0,Letter
REG001945,STU00218,SEC00219,2025FA,2025-08-02,Withdrawn,3.0,Letter
REG001946,STU00218,SEC00220,2025FA,2025-07-31,Registered,3.0,Pass Fail
REG001947,STU00218,SEC00148,2025SU,2025-04-10,Registered,3.0,Pass Fail
REG001948,STU00218,SEC00147,2025SU,2025-04-12,Withdrawn,3.0,Pass Fail
REG001949,STU00218,SEC00076,2025WI,2024-12-17,Registered,3.0,Pass Fail
REG001950,STU00218,SEC00075,2025WI,2024-12-26,Withdrawn,3.0,Audit
REG001951,STU00218,SEC00364,2026SU,2026-04-26,Registered,3.0,Pass Fail
REG001952,STU00218,SEC00363,2026SU,2026-04-10,Registered,3.0,Letter
REG001953,STU00218,SEC00292,2026WI,2025-12-20,Registered,3.0,Audit
REG001954,STU00218,SEC00291,2026WI,2025-12-08,Registered,3.0,Pass Fail
REG001955,STU00219,SEC00221,2025FA,2025-08-11,Registered,3.0,Letter
REG001956,STU00219,SEC00222,2025FA,2025-08-12,Registered,3.0,Audit
REG001957,STU00219,SEC00150,2025SU,2025-04-11,Registered,3.0,Letter
REG001958,STU00219,SEC00149,2025SU,2025-04-29,Registered,3.0,Audit
REG001959,STU00219,SEC00078,2025WI,2024-12-29,Registered,3.0,Audit
REG001960,STU00219,SEC00077,2025WI,2024-12-29,Registered,3.0,Letter
REG001961,STU00219,SEC00366,2026SU,2026-04-12,Registered,3.0,Audit
REG001962,STU00219,SEC00365,2026SU,2026-04-30,Registered,3.0,Audit
REG001963,STU00220,SEC00008,2024FA,2024-08-11,Registered,3.0,Audit
REG001964,STU00220,SEC00007,2024FA,2024-08-03,Registered,3.0,Letter
REG001965,STU00220,SEC00223,2025FA,2025-08-02,Dropped,0.0,Audit
REG001966,STU00220,SEC00224,2025FA,2025-07-28,Registered,3.0,Pass Fail
REG001967,STU00220,SEC00151,2025SU,2025-04-19,Registered,3.0,Letter
REG001968,STU00220,SEC00152,2025SU,2025-04-23,Registered,3.0,Audit
REG001969,STU00220,SEC00080,2025WI,2024-12-26,Registered,3.0,Audit
REG001970,STU00220,SEC00079,2025WI,2024-12-14,Registered,3.0,Audit
REG001971,STU00220,SEC00368,2026SU,2026-04-14,Registered,3.0,Audit
REG001972,STU00220,SEC00367,2026SU,2026-04-17,Registered,3.0,Pass Fail
REG001973,STU00221,SEC00010,2024FA,2024-08-04,Dropped,0.0,Letter
REG001974,STU00221,SEC00009,2024FA,2024-07-27,Registered,3.0,Audit
REG001975,STU00221,SEC00153,2025SU,2025-04-16,Registered,3.0,Audit
REG001976,STU00221,SEC00154,2025SU,2025-04-23,Registered,3.0,Audit
REG001977,STU00221,SEC00370,2026SU,2026-04-27,Registered,3.0,Pass Fail
REG001978,STU00221,SEC00369,2026SU,2026-04-24,Registered,3.0,Pass Fail
REG001979,STU00221,SEC00298,2026WI,2025-12-15,Dropped,0.0,Letter
REG001980,STU00221,SEC00297,2026WI,2025-12-10,Registered,3.0,Pass Fail
REG001981,STU00222,SEC00012,2024FA,2024-08-15,Withdrawn,3.0,Audit
REG001982,STU00222,SEC00011,2024FA,2024-08-14,Registered,3.0,Audit
REG001983,STU00222,SEC00228,2025FA,2025-08-16,Registered,3.0,Pass Fail
REG001984,STU00222,SEC00227,2025FA,2025-07-31,Registered,3.0,Audit
REG001985,STU00222,SEC00155,2025SU,2025-04-27,Registered,3.0,Letter
REG001986,STU00222,SEC00156,2025SU,2025-04-09,Registered,3.0,Pass Fail
REG001987,STU00223,SEC00229,2025FA,2025-07-21,Registered,3.0,Letter
REG001988,STU00223,SEC00230,2025FA,2025-07-28,Registered,3.0,Letter
REG001989,STU00223,SEC00157,2025SU,2025-04-23,Registered,3.0,Audit
REG001990,STU00223,SEC00158,2025SU,2025-04-07,Registered,3.0,Audit
REG001991,STU00223,SEC00086,2025WI,2024-12-17,Registered,3.0,Letter
REG001992,STU00223,SEC00085,2025WI,2024-12-18,Registered,3.0,Audit
REG001993,STU00223,SEC00301,2026WI,2026-01-04,Registered,3.0,Pass Fail
REG001994,STU00223,SEC00302,2026WI,2025-12-22,Registered,3.0,Pass Fail
REG001995,STU00224,SEC00015,2024FA,2024-07-25,Registered,3.0,Audit
REG001996,STU00224,SEC00016,2024FA,2024-08-09,Withdrawn,3.0,Audit
REG001997,STU00224,SEC00232,2025FA,2025-08-15,Registered,3.0,Audit
REG001998,STU00224,SEC00231,2025FA,2025-07-24,Registered,3.0,Letter
REG001999,STU00224,SEC00087,2025WI,2024-12-24,Registered,3.0,Letter
REG002000,STU00224,SEC00088,2025WI,2025-01-03,Registered,3.0,Audit
REG002001,STU00224,SEC00375,2026SU,2026-04-06,Registered,3.0,Audit
REG002002,STU00224,SEC00376,2026SU,2026-04-11,Registered,3.0,Audit
REG002003,STU00224,SEC00303,2026WI,2025-12-16,Registered,3.0,Letter
REG002004,STU00224,SEC00304,2026WI,2025-12-26,Registered,3.0,Pass Fail
REG002005,STU00225,SEC00233,2025FA,2025-07-31,Registered,3.0,Letter
REG002006,STU00225,SEC00234,2025FA,2025-08-17,Registered,3.0,Audit
REG002007,STU00225,SEC00089,2025WI,2024-12-21,Registered,3.0,Audit
REG002008,STU00225,SEC00090,2025WI,2024-12-14,Dropped,0.0,Audit
REG002009,STU00225,SEC00377,2026SU,2026-04-11,Registered,3.0,Letter
REG002010,STU00225,SEC00378,2026SU,2026-04-14,Registered,3.0,Pass Fail
REG002011,STU00226,SEC00236,2025FA,2025-08-02,Registered,3.0,Letter
REG002012,STU00226,SEC00235,2025FA,2025-07-29,Registered,3.0,Pass Fail
REG002013,STU00226,SEC00092,2025WI,2024-12-30,Registered,3.0,Letter
REG002014,STU00226,SEC00091,2025WI,2024-12-24,Registered,3.0,Audit
REG002015,STU00226,SEC00380,2026SU,2026-04-18,Registered,3.0,Letter
REG002016,STU00226,SEC00379,2026SU,2026-05-03,Registered,3.0,Pass Fail
REG002017,STU00226,SEC00307,2026WI,2025-12-26,Registered,3.0,Audit
REG002018,STU00226,SEC00308,2026WI,2025-12-31,Registered,3.0,Pass Fail
REG002019,STU00227,SEC00022,2024FA,2024-07-23,Registered,3.0,Audit
REG002020,STU00227,SEC00021,2024FA,2024-07-26,Registered,3.0,Letter
REG002021,STU00227,SEC00238,2025FA,2025-08-07,Withdrawn,3.0,Audit
REG002022,STU00227,SEC00237,2025FA,2025-07-29,Registered,3.0,Audit
REG002023,STU00227,SEC00165,2025SU,2025-05-01,Registered,3.0,Pass Fail
REG002024,STU00227,SEC00166,2025SU,2025-04-09,Registered,3.0,Audit
REG002025,STU00227,SEC00093,2025WI,2024-12-27,Registered,3.0,Pass Fail
REG002026,STU00227,SEC00094,2025WI,2024-12-30,Registered,3.0,Pass Fail
REG002027,STU00227,SEC00381,2026SU,2026-04-14,Registered,3.0,Audit
